1,11.03423261642456,9.062705443706982,0.07298244953155518
2,9.41625428199768,21.23986821196693,0.05467162132263184
3,10.093163251876831,29.72309002771899,0.06295591235160827
5,13.390691757202148,37.339370442238454,0.09277381944656371
7,17.406482934951782,40.214901690129345,0.12958162546157836
10,24.16885757446289,41.37555930887739,0.18573011928134495
15,32.06222891807556,46.78402128039054,0.25976647992928825
20,39.736241817474365,50.33188617048536,0.3344220897309814
30,55.57985782623291,53.97638852152735,0.459779680920707
1,11.36362910270691,8.800005622867362,0.05170513868331909
2,11.653584957122803,17.16210082441264,0.0524786318341891
3,12.560824632644653,23.88378221763579,0.05916800022125244
5,15.809128046035767,31.62729775760011,0.09340252683088951
7,19.98670482635498,35.023282030810904,0.13084321134620244
10,22.117679595947266,45.212699445344846,0.1619181250565613
15,16.299779891967773,92.02578255300072,0.3176181031782519
30,31.153987169265747,96.29586042070343,0.4161063926504894
1,10.504931449890137,9.519338653185198,0.05304049856868791
2,12.12418794631958,16.495950152332636,0.056517884731292725
3,12.418684244155884,24.157148543427795,0.05980295101801555
5,14.754132509231567,33.88881045274286,0.08750359307438549
7,17.960362195968628,38.97471511777873,0.11997420676391356
10,25.231946229934692,39.63229752026102,0.1796465798917443
15,32.26674008369446,46.48749753180068,0.2579401221425242
30,47.08595061302185,63.7132724505372,0.3839218029019096
