1,9.033827781677246,11.069504800924346,0.057464358806610105
2,9.659378290176392,20.705266321684537,0.06595044195603192
3,9.690085172653198,30.959480195968016,0.06227813164393107
5,13.122546434402466,38.10236088699864,0.09476036262512208
7,14.129822492599487,49.540608197068714,0.10940732945182328
10,22.289867162704468,44.863434703334875,0.17989948272705075
15,28.183595418930054,53.222450070813046,0.23885436845049962
20,34.391457080841064,58.15397688149039,0.31323496970552267
30,32.25180172920227,93.01805912082305,0.2793600662834526
1,13.690365076065063,7.304407109992305,0.0753898304335925
2,12.501608610153198,15.997941243942778,0.06111133776529871
3,12.223537921905518,24.542812556942046,0.06255311316871778
5,15.357307434082031,32.55779062483078,0.09010725721888793
7,13.405083179473877,52.218997124303826,0.06517761707305908
10,24.70205783843994,40.482457232524844,0.17599247343746235
15,21.988009929656982,68.21899775371806,0.17862083047450858
20,39.934101581573486,50.08250895327131,0.3201716301001832
30,49.522923707962036,60.57800661550351,0.4159252762391401
1,12.120428323745728,8.25053350664886,0.058739688396453854
2,11.05336856842041,18.094031585213045,0.06489273295345077
3,17.231446504592896,17.410029965855596,0.14475688312992904
5,15.39682149887085,32.474235025499794,0.09235768623913035
7,20.079018354415894,34.862262070996714,0.13217458970640933
10,25.43049693107605,39.322865090300326,0.1808183335591388
15,35.79365682601929,41.90686655155092,0.27713996949240016
20,36.96832013130188,54.100375480858176,0.3047229234111415
30,38.225754261016846,78.48111981035366,0.34842281333646363
1,12.061012029647827,8.291178199158129,0.05717725992202759
1,12.151794195175171,8.229237460234858,0.05907641649246216
2,12.538015604019165,15.951487565216327,0.0629150582567046
3,12.733519792556763,23.55986442769435,0.06382219711939492
5,16.04359531402588,31.165084272780323,0.09491089954608825
7,20.101637840270996,34.82303310617017,0.13272360042900683
10,25.550618171691895,39.13799632088442,0.18026411772255946
15,33.20792555809021,45.16993984993338,0.2582796429636198
20,40.4516327381134,49.44176204080895,0.31965417763766124
30,52.978644609451294,56.626590244341685,0.42816995841608124
1,12.138435125350952,8.238294225517702,0.05901656866073608
2,12.420131206512451,16.10288946827959,0.06160201852520307
3,12.113661766052246,24.76542649066945,0.060604916748247646
5,13.158813714981079,37.99734617648389,0.06530483881632487
7,17.513462781906128,39.96925158188582,0.1217029536788341
10,25.43711233139038,39.31263843836398,0.186989828652693
15,32.231486797332764,46.53834337310585,0.2521055550474035
20,39.625232458114624,50.47289002314563,0.3188009678164175
30,50.53862237930298,59.36054167611396,0.4185089990411614
1,13.531001091003418,7.39043617892313,0.07262129783630371
2,13.538644075393677,14.772528097071227,0.06638153314590453
3,12.428234338760376,24.13858572527711,0.06098338227633657
5,14.326754331588745,34.89973991510143,0.09119826876763559
7,19.32702398300171,36.218716374319,0.12669300202660594
10,17.082361459732056,58.53991571114346,0.10540967173919863
15,25.904742002487183,57.90445625190867,0.2454755510279422
20,40.400646686553955,49.50415807739125,0.3204489080111185
30,49.52454853057861,60.57601914629609,0.41209152158931306
